,SalePrice,MSSubClass,Neighborhood,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,LowQualFinSF,TotRmsAbvGrd,FireplaceQu,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Total_basement_fin,House_Qual
1001,85998.99999999994,30,15,1920,1950,0.0,691,0,4,3,1920.0,216,0,20,94,0,0,0,0,11
1002,231999.00000000015,20,20,2006,2006,53.0,1550,0,7,2,2006.0,824,144,104,0,0,0,0,24,13
1003,136903.99999999997,90,12,1976,1976,164.0,1680,0,8,3,1976.0,528,0,0,0,0,0,0,0,11
1004,180998.99999999985,120,0,2005,2006,16.0,1330,0,7,2,2005.0,457,156,0,0,0,0,0,16,12
1005,149898.99999999994,80,4,1977,1977,220.0,390,0,6,3,1977.0,328,210,0,0,0,0,0,595,13
1006,163499.00000000012,20,11,1970,1970,0.0,420,0,7,5,1970.0,484,0,0,0,0,147,0,1237,9
1007,87999.00000000001,160,9,1970,1970,0.0,0,0,6,3,1970.0,286,238,0,0,0,0,0,546,8
1008,239999.00000000015,20,10,2004,2005,108.0,1710,0,7,2,2004.0,550,100,48,0,0,180,0,0,12
1009,101999.00000000003,50,17,1926,1950,0.0,1008,514,7,3,1980.0,0,0,0,138,0,0,0,0,10
1010,134999.00000000012,50,18,1948,1950,0.0,720,0,7,2,1948.0,312,0,0,108,0,0,0,0,10
1011,99999.00000000001,90,6,1965,1965,0.0,0,0,8,3,1980.0,0,0,0,0,0,0,0,0,10
1012,164999.00000000006,70,5,1923,1996,0.0,602,0,7,5,1923.0,180,96,0,112,0,53,0,0,13
1013,84999.0,30,15,1910,2006,0.0,310,0,4,3,1956.0,280,0,30,226,0,0,0,712,9
1014,119198.99999999999,20,11,1948,1950,206.0,746,0,5,2,1948.0,240,0,130,0,0,0,0,336,11
1015,226998.9999999998,60,12,2001,2001,0.0,167,0,6,3,2001.0,528,0,45,0,0,0,0,643,14
1016,202999.0000000001,20,4,1996,1996,196.0,814,0,6,5,1996.0,478,115,66,0,0,0,0,690,12
1017,187499.00000000006,120,21,1984,1984,0.0,184,0,4,0,1984.0,565,63,0,0,0,0,0,1036,13
1018,159998.9999999999,80,7,1991,1992,76.0,384,0,7,5,1991.0,402,164,0,0,0,0,0,0,12
1019,213488.99999999997,120,0,2005,2005,145.0,1346,0,6,2,2005.0,440,142,20,0,0,0,0,16,12
1020,175999.00000000003,20,6,2005,2005,0.0,108,0,5,3,2005.0,451,252,64,0,0,0,0,1024,9
1021,193998.99999999997,20,4,2006,2006,84.0,515,0,6,3,2006.0,632,105,54,0,0,0,0,684,12
1022,86998.99999999997,50,15,1930,1950,0.0,588,0,6,3,1957.0,160,0,0,192,0,0,0,324,10
1023,190998.99999999997,120,0,2005,2006,14.0,1330,0,7,2,2005.0,437,156,20,0,0,0,0,16,12
1024,286998.99999999977,20,22,1976,1976,0.0,0,0,10,2,1976.0,665,0,72,174,0,0,0,1565,14
1025,112499.00000000006,20,4,1972,1972,0.0,276,0,5,3,1980.0,461,96,0,0,0,0,0,606,10
1026,167498.9999999999,20,11,1960,1960,324.0,571,0,6,2,1960.0,461,0,0,0,0,143,0,697,10
1027,293076.00000000023,20,22,2007,2008,338.0,125,0,7,2,2008.0,800,192,44,0,0,0,0,1513,13
1028,104999.00000000004,50,11,1941,1950,0.0,359,0,6,2,1941.0,240,0,0,0,0,0,0,409,10
1029,117998.99999999991,160,1,1972,1972,281.0,355,0,7,3,1972.0,264,0,28,0,0,0,0,317,13
1030,159998.9999999999,190,17,1916,1995,0.0,686,0,10,3,1980.0,0,0,0,228,0,0,0,0,13
1031,196999.00000000012,75,17,1920,1970,0.0,301,397,12,5,1970.0,672,136,63,0,0,0,0,523,10
1032,309999.0,60,13,1993,1993,0.0,326,0,10,5,1993.0,796,209,55,0,0,0,0,1012,15
1033,229999.0000000002,20,4,2002,2002,295.0,668,0,6,3,2002.0,900,0,136,0,0,0,0,986,12
1034,119748.99999999991,30,5,1938,1950,0.0,920,0,5,2,1938.0,240,0,0,0,0,0,0,0,12
1035,83998.99999999996,20,6,1957,1957,0.0,0,0,5,3,1957.0,290,186,0,0,0,0,0,0,7
1036,315499.00000000006,20,22,2007,2008,70.0,598,0,6,0,2008.0,912,228,0,0,0,0,0,1022,14
1037,286998.99999999977,60,4,2001,2002,396.0,1055,0,7,5,2001.0,905,0,45,0,0,189,0,0,13
1038,96998.99999999997,160,9,1970,2008,0.0,546,0,6,5,1980.0,0,0,0,0,0,0,0,0,10
1039,79998.99999999994,180,9,1970,1970,0.0,121,0,3,3,1970.0,286,0,0,0,0,0,0,509,8
1040,154999.0,20,18,1957,2000,67.0,284,0,8,5,1957.0,484,0,0,0,0,0,0,850,9
1041,172998.99999999985,60,12,1966,2000,252.0,336,0,7,3,1966.0,484,0,40,0,0,0,0,464,14
1042,195999.00000000006,120,14,2005,2005,135.0,406,0,5,2,2005.0,624,170,63,0,0,0,0,900,11
1043,262279.0000000002,60,19,1990,1990,99.0,390,0,10,0,1990.0,514,192,121,0,0,0,0,1085,12
1044,277998.9999999999,20,12,1981,1981,0.0,1420,0,9,2,1981.0,542,474,120,0,0,0,0,1104,13
1045,139599.00000000006,20,6,1955,1955,0.0,0,0,8,2,1955.0,452,0,0,0,0,0,0,0,8
1046,556580.0000000003,60,21,2005,2006,208.0,1752,0,11,2,2005.0,716,214,108,0,0,0,0,240,14
1047,144998.99999999994,20,4,1994,1995,0.0,304,0,5,3,1996.0,672,0,0,0,0,0,0,686,10
1048,114999.00000000009,20,10,1960,2006,75.0,0,0,9,5,1960.0,336,0,0,0,0,0,0,0,9
1049,84899.0,20,6,1946,2006,0.0,0,0,6,3,1946.0,308,0,0,0,0,0,0,0,11
1050,176484.0000000001,20,7,2007,2007,0.0,1302,0,6,3,2007.0,436,0,22,0,0,0,0,0,12
1051,200140.00000000006,20,4,2007,2007,0.0,1316,0,6,2,2007.0,440,0,20,0,0,0,0,0,12
1052,164999.00000000006,60,11,1964,1978,272.0,374,0,9,5,1964.0,540,0,52,0,0,0,0,442,12
1053,144498.99999999997,20,6,1957,2002,145.0,833,0,7,2,1957.0,364,116,78,0,0,0,0,383,11
1054,254998.99999999985,60,4,2002,2002,210.0,133,0,7,2,2002.0,586,199,60,0,0,0,0,932,13
1055,179998.99999999997,20,12,1976,1976,160.0,549,0,7,5,1976.0,478,0,0,0,0,189,0,644,11
1056,185849.0000000001,120,14,2005,2005,240.0,705,0,6,2,2005.0,484,192,36,0,0,0,0,659,12
1057,247998.9999999998,60,13,1994,1994,0.0,378,0,7,2,1994.0,467,168,98,0,0,0,0,595,13
1058,334998.9999999998,60,14,2008,2008,154.0,168,0,10,2,2008.0,836,0,102,0,0,0,0,936,14
1059,219998.99999999985,50,5,1932,1950,480.0,0,0,7,2,1977.0,432,0,0,19,0,0,0,854,13
1060,213499.00000000017,120,21,2001,2001,0.0,722,0,6,3,2001.0,582,0,0,170,0,0,0,616,13
1061,80998.99999999994,30,8,1935,1950,0.0,894,0,6,3,1994.0,1248,0,20,0,0,0,0,0,7
1062,89998.99999999997,190,15,1900,1950,0.0,662,0,10,3,1945.0,560,0,57,0,0,0,0,0,10
1063,110499.00000000003,30,15,1925,1980,0.0,706,0,5,2,1976.0,440,166,120,0,0,0,0,397,12
1064,153999.00000000003,20,11,1966,1966,200.0,184,0,6,4,1966.0,480,0,58,0,0,0,0,970,11
1065,327998.99999999977,60,3,1996,1997,0.0,105,0,7,3,1996.0,533,296,44,0,0,0,0,1201,12
1066,177998.99999999994,60,7,1993,1994,0.0,799,0,7,5,1993.0,380,0,40,0,0,0,0,0,13
1067,167899.00000000003,60,11,1964,1964,360.0,0,0,7,3,1964.0,442,328,128,0,0,189,0,780,12
1068,151399.00000000003,160,9,1973,1973,0.0,105,0,10,2,1973.0,576,728,20,0,0,0,0,837,10
1069,134999.00000000012,45,11,1949,2003,0.0,625,0,4,3,1985.0,576,0,0,0,0,0,0,220,12
1070,134999.00000000012,20,11,1956,1956,120.0,462,0,6,3,1956.0,286,0,20,0,0,192,0,586,10
1071,153999.00000000003,60,12,1968,1968,0.0,429,0,8,3,1968.0,441,0,0,0,0,0,0,298,12
1072,91499.00000000001,50,6,1948,1950,0.0,810,0,7,5,1954.0,280,0,0,0,0,0,0,0,8
1073,159499.00000000006,60,6,1977,1977,140.0,155,0,6,3,1977.0,440,252,0,0,0,0,0,535,12
1074,193998.99999999997,20,4,2006,2006,0.0,1240,0,5,3,2006.0,826,140,93,0,0,0,0,0,12
1075,219498.99999999997,70,5,1940,1984,0.0,390,0,6,2,1940.0,240,0,0,0,0,0,0,410,13
1076,169999.0,50,15,1936,1989,0.0,170,0,7,5,1950.0,566,436,21,0,0,0,0,626,13
1077,138798.99999999997,20,11,1969,1969,0.0,230,0,6,3,1969.0,299,240,32,0,0,0,0,866,10
1078,155899.0000000001,120,4,2004,2004,169.0,186,0,3,2,2004.0,420,140,0,0,0,0,0,662,11
1079,125999.00000000007,20,4,1994,1994,0.0,495,0,5,3,1996.0,299,0,64,0,0,0,0,495,10
1080,144998.99999999994,20,12,1971,2004,144.0,602,0,5,3,1971.0,528,55,0,0,216,0,0,656,13
1081,132998.99999999997,20,18,1963,1963,0.0,216,0,5,3,1963.0,308,0,0,220,0,0,0,824,10
1082,191998.99999999994,20,4,2002,2002,100.0,1459,0,6,2,2002.0,527,192,39,0,0,0,0,0,12
1083,159998.9999999999,20,11,1964,1964,425.0,698,0,6,2,1964.0,461,0,116,0,0,0,0,553,12
1084,187499.00000000006,60,7,1995,1996,0.0,99,0,6,5,1995.0,409,315,44,0,0,0,0,592,11
1085,146998.9999999999,85,19,1992,1992,0.0,189,0,5,3,1992.0,564,120,0,0,0,0,0,747,12
1086,83498.99999999993,160,9,1973,1973,0.0,212,0,6,3,1973.0,286,120,96,0,0,0,0,334,9
1087,251999.00000000017,60,20,2005,2006,0.0,1082,0,9,2,2005.0,1043,160,50,0,0,0,0,0,13
1088,137499.0,160,6,2004,2004,50.0,970,0,7,3,2004.0,380,0,40,0,0,0,0,0,12
1089,196999.00000000012,120,20,2005,2005,0.0,208,0,4,2,2005.0,550,0,84,0,0,0,0,1039,13
1090,92898.99999999993,90,11,1950,1950,0.0,0,0,6,3,1987.0,400,0,0,0,0,0,0,0,7
1091,159998.9999999999,160,20,1999,2000,212.0,90,0,4,3,1999.0,462,0,48,0,0,0,0,510,12
1092,136499.0000000001,50,17,1925,1950,0.0,758,0,7,2,1925.0,576,342,0,128,0,0,0,423,11
1093,145998.99999999994,20,11,1965,1998,166.0,203,0,6,3,1977.0,884,0,64,0,0,0,0,661,13
1094,128999.00000000006,20,11,1956,2000,0.0,448,0,4,3,1956.0,308,0,0,80,0,160,0,488,12
1095,176431.0000000001,20,4,2006,2006,0.0,1290,0,6,2,2006.0,440,0,22,0,0,0,0,24,11
1096,126998.99999999996,70,8,1914,2006,0.0,684,0,7,3,1980.0,0,136,0,115,0,0,0,0,13
1097,169999.0,120,21,1986,1986,0.0,1074,0,5,3,1987.0,461,0,74,137,0,0,0,0,13
1098,127999.00000000004,50,2,1936,1950,0.0,0,0,6,3,1936.0,240,0,0,0,0,0,0,672,10
1099,156998.9999999999,20,12,1978,1978,206.0,567,0,7,5,1978.0,478,0,0,0,0,0,0,704,12
1100,59999.00000000002,30,17,1920,1950,0.0,0,0,3,3,1930.0,246,0,0,0,0,0,0,290,7
1101,119499.0,20,11,1971,1971,0.0,251,0,5,3,1981.0,280,0,0,0,0,0,0,699,10
1102,134999.00000000012,20,11,1960,2002,45.0,422,0,6,3,1960.0,254,0,16,0,0,0,0,588,12
1103,159499.00000000006,20,11,1959,1959,0.0,0,0,6,1,1954.0,539,0,0,192,0,0,0,655,12
1104,105999.00000000004,160,1,1970,1970,304.0,630,0,6,3,1970.0,440,0,0,0,0,0,0,0,10
1105,324998.9999999999,60,13,1994,1995,362.0,431,0,9,5,1994.0,712,186,32,0,0,0,0,1032,13
1106,179899.0,20,19,1990,1991,0.0,172,0,6,5,1990.0,719,0,244,0,0,0,0,738,12
1107,274723.99999999994,60,7,2006,2006,0.0,868,0,9,2,2006.0,422,0,100,0,0,0,0,0,12
1108,180998.99999999985,60,7,2000,2000,0.0,924,0,7,5,2000.0,463,100,48,0,0,0,0,0,11
1109,279998.9999999998,20,14,2004,2005,42.0,797,0,7,2,2004.0,862,125,185,0,0,0,0,1039,13
1110,187999.00000000012,60,7,1995,1996,0.0,554,0,8,5,1995.0,431,224,84,0,0,0,0,219,11
1111,204999.0,60,12,1976,1976,660.0,400,0,8,2,1976.0,483,0,69,0,0,0,0,403,13
1112,129898.99999999996,20,11,1957,1957,0.0,108,0,5,3,1957.0,308,0,0,0,0,0,0,708,12
1113,134499.00000000006,20,11,1953,2006,0.0,365,0,6,3,1953.0,240,0,18,0,0,0,0,643,12
1114,116999.0,20,15,1954,2000,0.0,418,0,4,3,1955.0,326,0,0,0,0,0,0,415,12
1115,317998.99999999994,20,14,2007,2007,328.0,730,0,7,2,2007.0,928,0,0,0,0,0,0,1004,13
1116,184098.99999999997,80,7,2002,2002,0.0,55,0,7,5,2002.0,527,120,0,0,0,0,0,353,13
1117,129999.00000000006,20,18,1967,2003,0.0,192,0,5,3,1967.0,450,0,0,0,0,0,0,702,12
1118,139998.9999999999,80,18,1958,1987,0.0,533,0,6,3,1958.0,300,280,34,0,0,0,0,0,11
1119,133699.0000000001,20,11,1959,1959,0.0,671,0,6,3,1959.0,286,140,0,252,0,0,0,369,10
1120,118399.00000000004,30,8,1920,1950,0.0,1012,0,6,2,1920.0,308,0,22,112,0,0,0,0,11
1121,212898.99999999985,20,4,2005,2006,196.0,1528,0,7,3,2005.0,782,144,20,0,0,0,0,24,12
1122,111999.00000000003,20,6,1956,1956,0.0,672,0,5,3,1956.0,288,64,0,0,0,160,0,0,7
1123,117998.99999999991,20,6,1947,2008,0.0,698,0,4,3,1980.0,0,0,200,0,0,0,0,0,14
1124,163898.99999999994,80,7,1992,1992,170.0,384,0,7,5,1992.0,392,100,25,0,0,0,0,0,12
1125,114999.00000000009,20,11,1955,1955,0.0,1005,0,5,5,1977.0,672,0,0,0,0,0,0,0,9
1126,173998.99999999997,120,0,2007,2007,130.0,1373,0,7,5,2007.0,660,143,20,0,0,0,0,0,12
1127,258998.99999999983,20,7,2004,2004,0.0,230,0,7,2,2004.0,630,144,36,0,0,0,0,1300,12
1128,214999.00000000006,60,7,2004,2005,0.0,847,0,8,2,2004.0,434,100,48,0,0,0,0,0,12
1129,139998.9999999999,90,15,1980,1980,180.0,0,0,4,3,1980.0,672,49,0,0,0,0,0,936,10
1130,134999.00000000012,50,17,1928,1950,0.0,500,0,7,5,1981.0,576,431,44,0,0,0,0,622,7
1131,93499.00000000007,20,10,1991,1992,0.0,762,0,5,3,1980.0,0,0,28,0,0,0,0,212,10
1132,117498.99999999996,70,15,1880,1950,0.0,1008,0,8,3,1930.0,205,0,48,0,0,0,0,0,10
1133,239498.99999999985,60,19,1995,1995,0.0,544,0,8,5,1995.0,466,0,155,0,0,0,0,584,13
1134,168999.00000000012,60,7,1997,1997,0.0,916,0,7,5,1997.0,460,100,38,0,0,0,0,0,11
1135,101999.00000000003,30,2,1926,1950,0.0,960,0,5,2,1926.0,180,0,128,0,0,0,0,0,11
1136,118999.0000000001,50,11,1950,1950,0.0,752,0,6,3,1950.0,288,0,0,96,0,0,0,280,11
1137,93999.00000000006,50,18,1875,1996,0.0,780,0,6,3,1980.0,0,0,0,176,0,0,0,0,13
1138,195999.00000000006,20,10,1977,1977,0.0,0,0,5,5,1977.0,714,264,32,0,0,0,0,1567,11
1139,143999.00000000012,30,2,1920,1950,0.0,270,0,6,2,1972.0,495,0,0,216,0,126,0,645,10
1140,138998.99999999994,20,11,1951,1951,0.0,100,0,4,3,1988.0,840,0,0,0,0,0,0,852,12
1141,197498.99999999997,60,12,1976,1976,44.0,399,0,9,5,1976.0,484,448,96,0,0,0,0,381,12
1142,424868.99999999965,60,4,2006,2007,340.0,316,0,11,5,2006.0,1052,125,144,0,0,0,0,1150,13
1143,79998.99999999994,20,18,1959,1959,0.0,718,0,5,3,1980.0,0,0,24,0,0,0,0,288,8
1144,79998.99999999994,190,6,1941,1950,0.0,324,0,5,3,1941.0,280,0,0,0,0,0,0,348,8
1145,148999.00000000012,50,2,1928,1950,0.0,1042,0,8,2,1928.0,225,0,0,0,0,0,0,0,11
1146,179998.99999999997,20,19,1985,1985,85.0,40,0,5,5,1985.0,403,165,26,0,0,0,0,1258,11
1147,174498.9999999999,70,5,1941,1950,0.0,429,0,7,2,1941.0,234,0,0,0,0,0,0,275,14
1148,116899.0,50,15,1926,1950,0.0,572,0,5,2,1982.0,288,0,0,176,0,0,0,0,14
1149,142998.9999999999,70,15,1920,1988,0.0,26,0,7,3,1930.0,324,0,0,0,0,0,0,624,16
1150,123999.0000000001,20,11,1950,1950,0.0,932,0,4,2,1950.0,306,0,0,214,0,0,0,0,11
1151,149898.99999999994,20,6,1959,1959,132.0,1290,0,6,2,1959.0,528,0,140,0,0,100,0,176,9
1152,229999.0000000002,20,5,1956,2004,0.0,230,0,6,2,1956.0,470,0,0,280,0,0,0,843,13
1153,120498.99999999994,30,8,1930,2007,0.0,278,0,5,3,2002.0,432,0,0,96,0,0,0,538,14
1154,201799.00000000003,60,11,1965,1988,288.0,410,0,8,2,1965.0,492,60,84,0,0,273,0,454,13
1155,217998.9999999999,20,16,1976,2004,0.0,280,0,6,1,1976.0,528,0,21,0,0,180,0,1157,13
1156,179899.0,80,11,1965,1999,0.0,586,0,6,2,1965.0,502,0,92,0,96,0,0,633,13
1157,229999.0000000002,120,14,2007,2008,166.0,410,0,6,2,2008.0,626,172,62,0,0,0,0,904,12
1158,235127.00000000017,20,20,2007,2008,186.0,1580,0,7,3,2008.0,830,0,24,0,0,0,0,0,13
1159,184999.00000000006,60,12,1974,1974,270.0,459,0,8,5,1974.0,540,0,69,0,0,0,0,442,12
1160,145998.99999999994,160,16,1978,1978,0.0,544,0,7,5,1978.0,440,26,0,0,0,0,0,311,11
1161,223999.0000000001,20,5,1954,2006,72.0,568,0,7,2,1993.0,924,108,0,0,216,0,0,728,13
1162,128999.00000000006,20,18,1968,1968,0.0,402,0,5,4,1968.0,450,0,0,0,0,0,0,492,10
1163,108958.00000000004,90,18,1969,1969,0.0,0,0,6,3,1969.0,400,120,0,0,0,0,0,1198,8
1164,193998.99999999997,80,16,1978,1978,0.0,289,0,5,5,1978.0,588,168,180,0,0,0,0,1071,12
1165,233168.9999999999,20,14,2009,2009,268.0,1502,0,7,3,2009.0,644,0,114,0,0,0,0,0,12
1166,245349.00000000012,20,4,2008,2008,72.0,1694,0,7,3,2008.0,776,160,33,0,0,0,0,0,13
1167,172998.99999999985,60,7,2000,2000,0.0,173,0,7,5,2000.0,472,0,38,0,0,0,0,786,11
1168,234998.99999999994,70,6,1935,1986,0.0,501,0,7,5,1935.0,540,0,0,0,0,90,0,626,13
1169,624999.0000000002,60,13,1995,1996,1378.0,543,0,10,5,1995.0,807,361,76,0,0,0,0,1387,15
1170,170999.00000000003,80,10,1977,1977,0.0,574,0,6,4,1977.0,358,203,0,0,0,0,576,522,12
1171,162999.00000000012,20,11,1958,1958,0.0,599,0,6,5,1958.0,433,0,0,0,0,288,0,662,12
1172,171898.99999999988,160,20,2006,2007,0.0,625,0,5,3,2006.0,625,0,54,0,0,0,0,0,12
1173,200498.99999999997,50,3,1946,1994,0.0,977,479,12,2,1980.0,0,122,0,0,0,0,0,621,11
1174,238999.00000000003,70,5,1932,1950,0.0,449,0,9,2,1932.0,360,0,0,0,0,0,0,503,14
1175,284999.0,50,13,1992,2000,337.0,983,0,9,5,1992.0,541,0,33,0,0,0,0,700,13
1176,119499.0,20,10,1984,1985,0.0,218,0,5,3,1984.0,264,362,0,0,0,0,0,658,10
1177,114999.00000000009,50,15,1926,2004,0.0,350,0,5,3,1926.0,210,0,0,116,0,0,0,468,14
1178,154899.00000000006,50,5,1921,1950,0.0,731,0,7,2,1921.0,186,192,0,102,0,0,0,0,11
1179,92999.00000000001,20,6,1954,1954,0.0,0,0,5,2,1980.0,0,0,36,190,0,0,0,0,10
1180,249998.99999999983,60,22,1990,1991,0.0,0,0,8,3,1990.0,693,0,0,0,0,0,0,1216,12
1181,392499.0000000001,120,5,2008,2008,186.0,120,0,5,2,2008.0,482,162,53,0,153,0,0,1480,13
1182,744999.0,60,13,1996,1996,0.0,300,0,10,5,1996.0,813,171,78,0,0,0,555,2096,15
1183,119999.00000000006,30,15,1920,1950,0.0,299,0,5,2,1970.0,720,229,0,0,0,0,0,821,11
1184,186699.00000000003,20,22,1963,1963,226.0,413,0,5,5,1963.0,995,0,263,0,0,263,0,1159,9
1185,104898.99999999994,50,6,1924,1950,0.0,392,0,7,3,1965.0,392,0,0,236,0,0,0,392,12
1186,94999.00000000006,190,15,1900,1970,0.0,538,0,7,3,1920.0,420,0,74,0,0,0,0,440,8
1187,261998.99999999985,20,13,1994,1995,0.0,168,0,5,1,1994.0,757,0,114,192,0,0,0,1456,13
1188,194998.99999999994,60,4,2002,2002,95.0,831,0,7,3,2002.0,493,144,68,0,0,0,0,0,12
1189,188999.0,60,7,1999,1999,0.0,994,0,7,5,1999.0,442,140,60,0,0,0,0,0,12
1190,167998.99999999994,190,10,1961,1975,149.0,90,0,7,5,1975.0,1356,439,0,0,0,0,0,1159,8
1191,173998.99999999997,160,20,1999,2000,456.0,776,0,5,3,1999.0,492,206,0,0,0,0,0,0,13
1192,124998.99999999991,50,15,1925,1994,0.0,702,0,6,3,1925.0,250,0,0,84,0,0,0,0,13
1193,164999.00000000006,120,10,1999,1999,425.0,341,0,5,3,1999.0,402,0,304,0,0,0,0,883,11
1194,157999.00000000012,60,18,1969,1969,143.0,292,0,7,3,1969.0,299,379,36,0,0,0,0,371,13
1195,175999.00000000003,60,7,2005,2005,0.0,728,0,8,3,2005.0,400,100,24,0,0,0,0,0,11
1196,219209.00000000012,60,7,2006,2006,0.0,879,0,9,2,2006.0,660,100,17,0,0,0,0,0,12
1197,143999.00000000012,75,15,1916,1950,0.0,815,0,7,2,1916.0,225,0,0,330,0,0,0,0,13
1198,177998.99999999994,20,4,2001,2001,0.0,1212,0,6,3,2001.0,573,356,0,0,0,0,0,0,12
1199,147998.9999999999,20,18,1963,1979,51.0,504,0,6,4,1974.0,459,0,82,0,0,0,0,547,9
1200,116048.99999999997,20,11,1970,1970,0.0,864,0,5,3,1972.0,280,0,0,0,0,0,0,0,9
1201,197899.00000000003,60,4,1998,1998,0.0,866,0,6,3,1998.0,546,198,36,0,0,0,0,0,12
1202,116999.0,50,2,1925,1997,0.0,884,0,5,1,1960.0,216,0,0,208,0,0,0,0,13
1203,212999.00000000003,20,4,2000,2001,171.0,1630,0,6,5,2000.0,451,74,234,0,0,0,0,0,12
1204,153498.9999999999,20,12,1975,1975,0.0,268,0,6,3,1975.0,495,0,88,0,0,0,0,788,11
1205,271899.0000000001,20,19,1990,1991,234.0,1496,0,7,5,1990.0,701,84,70,0,0,0,0,662,14
1206,106999.00000000003,20,19,1966,1966,0.0,0,0,5,3,1966.0,384,0,42,0,0,0,0,1056,8
1207,199999.00000000006,20,4,2003,2003,120.0,1342,0,7,3,2003.0,544,192,23,0,0,0,0,340,11
1208,139998.9999999999,20,11,1962,1980,0.0,319,0,6,3,1980.0,506,0,0,0,0,0,0,612,12
1209,289998.9999999999,20,20,2006,2006,420.0,440,0,8,2,2006.0,500,322,50,0,0,0,0,1220,13
1210,188999.0,60,19,1992,1992,0.0,1055,0,8,5,1992.0,462,635,104,0,0,0,0,0,11
1211,163998.99999999985,50,7,1988,2005,0.0,132,0,8,3,1988.0,492,325,12,0,0,0,0,427,15
1212,112999.0,30,6,1941,1950,0.0,328,0,4,3,1941.0,234,0,113,0,0,0,0,344,10
1213,144998.99999999994,80,18,1965,2001,0.0,0,0,3,3,1965.0,364,88,0,0,0,0,0,648,13
1214,134499.00000000006,85,11,1962,1962,0.0,141,0,6,3,1962.0,300,150,72,0,0,0,0,784,10
1215,124998.99999999991,20,18,1966,1966,0.0,340,0,5,3,1966.0,384,0,0,0,0,0,0,554,10
1216,111999.00000000003,90,18,1978,1978,0.0,0,0,8,3,1978.0,539,0,0,0,0,0,0,0,11
1217,229455.0000000001,20,20,2009,2009,72.0,364,0,6,3,2009.0,552,135,112,0,0,0,0,936,13
1218,80498.99999999999,50,2,1947,1950,0.0,0,0,3,3,1980.0,0,0,0,0,0,0,0,0,9
1219,91499.00000000001,160,1,1971,1971,236.0,672,0,7,3,1980.0,0,201,0,0,0,0,0,0,11
1220,114999.00000000009,20,11,1964,1964,0.0,0,0,5,3,1964.0,288,0,0,0,0,0,0,912,10
1221,133999.00000000006,20,18,1968,1968,0.0,210,0,5,5,1968.0,322,0,63,0,0,0,0,742,10
1222,142998.9999999999,50,11,1949,1950,320.0,844,0,7,2,1949.0,315,0,0,0,0,0,0,196,12
1223,137898.99999999994,20,11,1951,1951,44.0,1380,0,7,3,1951.0,528,0,30,0,0,0,0,756,8
1224,183999.0,60,7,2004,2005,0.0,64,0,8,2,2004.0,388,100,75,0,0,0,0,724,12
1225,144998.99999999994,80,11,1958,1958,63.0,81,0,6,3,1958.0,264,224,0,0,0,0,0,507,14
1226,213999.0000000001,60,20,2007,2007,74.0,894,0,9,2,2007.0,668,100,18,0,0,0,0,0,11
1227,146998.9999999999,20,11,1965,2008,300.0,317,0,5,3,1992.0,576,0,240,0,0,0,0,595,13
1228,367292.99999999994,120,14,2008,2008,766.0,162,0,7,2,2008.0,1052,0,72,0,0,224,0,1540,14
1229,126998.99999999996,80,11,1960,1960,0.0,409,0,7,3,1960.0,404,0,0,0,0,0,0,666,10
1230,189999.00000000012,90,18,1977,1977,1.0,652,0,12,5,1977.0,600,155,24,145,0,0,0,709,10
1231,132498.99999999994,90,11,1962,1962,120.0,303,0,6,3,1962.0,540,0,18,0,0,0,0,803,11
1232,101799.00000000003,90,11,1962,1962,0.0,0,0,6,3,1962.0,462,0,0,0,0,0,0,0,9
1233,141999.00000000012,20,11,1959,1959,180.0,188,0,6,3,1959.0,531,0,0,0,0,0,0,1000,10
1234,129999.00000000006,70,17,1911,1950,0.0,940,0,7,3,1980.0,0,0,192,0,0,0,0,0,11
1235,138886.00000000012,70,5,1914,1950,0.0,747,0,9,3,1914.0,180,203,40,0,0,0,0,0,10
1236,175498.99999999988,160,14,2003,2003,106.0,764,0,6,3,2003.0,474,0,27,0,0,0,0,0,12
1237,194998.99999999994,60,4,2004,2005,0.0,847,0,8,2,2004.0,434,100,48,0,0,0,0,0,12
1238,142499.0,20,19,2005,2005,0.0,1141,0,6,3,2005.0,484,0,0,0,0,0,0,0,11
1239,265899.0000000002,20,22,2006,2006,32.0,1048,0,6,2,2006.0,472,120,33,0,0,0,0,428,13
1240,224898.99999999988,60,4,2003,2003,252.0,334,0,8,3,2003.0,543,0,63,0,0,0,0,550,12
1241,248326.99999999988,20,20,2007,2007,0.0,1689,0,7,3,2007.0,954,0,56,0,0,0,0,0,13
1242,169999.0,85,12,1974,1974,81.0,0,0,6,5,1974.0,528,0,120,0,0,0,0,1053,13
1243,464998.9999999997,20,14,2006,2006,0.0,690,0,7,2,2006.0,850,216,229,0,0,0,0,1386,15
1244,229999.0000000002,70,5,1929,1950,0.0,792,0,7,2,1931.0,400,0,0,0,0,0,0,0,15
1245,177998.99999999994,80,12,1984,2003,74.0,585,0,7,5,1984.0,477,268,112,0,0,147,0,0,13
1246,186498.99999999985,60,20,2005,2006,0.0,756,0,6,3,2005.0,615,0,45,0,0,0,0,0,12
